Date              ,Ashokan East Storage,Ashokan East Elevation,Ashokan West Storage,Ashokan West Elevation,Schoharie Storage,Schoharie Elevation,Rondout Storage,Rondout Elevation,Neversink Storage,Neversink Elevation,Pepacton Storage,Pepacton Elevation,Cannonsville Storage,Cannonsville Elevation
1474934400,59.12,573.41,31.91,573.41,4.56,1078.61,45.31,832.48,26.04,1419.22,106.12,1257.95,47.7,1113.41
1475020800,58.67,573.12,31.72,573.19,4.41,1078.13,45.25,832.87,25.98,1419.09,105.65,1257.65,47.28,1112.88
1475107200,58.32,572.88,31.54,572.97,4.27,1077.57,45.18,832.78,25.93,1418.97,105.26,1257.39,46.79,1112.5
1475193600,58.01,572.66,31.35,572.75,4.1,1076.92,45.23,832.68,25.88,1418.84,104.85,1257.13,46.29,1112.06
1475280000,57.71,572.45,31.17,572.53,3.94,1076.23,45.23,832.75,25.85,1418.75,104.46,1256.87,45.71,1111.61
1475366400,57.39,572.23,30.98,572.3,3.86,1075.6,45.3,832.75,25.82,1418.69,104.15,1256.67,45.04,1111.09
1475452800,57.08,572.02,30.8,572.07,3.76,1074.06,45.31,832.86,25.79,1418.62,103.82,1256.46,44.5,1110.49
1475539200,56.79,571.82,30.63,571.86,3.61,1074.77,45.31,832.87,25.74,1418.5,103.5,1256.25,44.14,1110
1475625600,56.44,571.57,30.43,571.63,3.54,1074.8,45.31,832.88,25.71,1418.43,103.17,1256.03,43.77,1109.66
1475712000,56.1,571.34,30.23,571.38,3.42,1074.05,45.3,832.88,25.68,1418.34,102.82,1255.81,43.33,1109.3
1475798400,55.76,571.1,30.03,571.13,3.45,1073.11,45.35,832.86,25.64,1418.24,102.47,1255.58,42.93,1108.89
1475884800,55.41,570.86,29.82,570.88,3.58,1070.6,45.47,832.93,25.6,1418.16,102,1255.28,42.54,1108.51
1475971200,55.22,570.72,29.68,570.7,3.46,1072.04,45.58,833.12,25.57,1418.07,101.53,1254.97,42.17,1108.14
1476057600,55.19,570.71,29.66,570.69,3.38,1071.42,45.54,833.29,25.53,1417.97,101.05,1254.66,41.76,1107.78
1476144000,55.07,570.62,29.6,570.61,3.35,1074.34,45.5,833.23,25.49,1417.89,100.56,1254.34,41.3,1107.39
1476230400,54.88,570.49,29.52,570.51,3.35,1072.4,45.54,833.16,25.44,1417.77,100.02,1253.98,40.81,1106.95
1476316800,54.84,570.46,29.49,570.48,3.39,1069.16,45.67,833.23,25.41,1417.69,99.5,1253.65,40.15,1106.49
1476403200,54.75,570.4,29.45,570.43,3.38,1074.42,45.68,833.43,25.32,1417.46,98.97,1253.3,39.1,1105.86
1476489600,54.58,570.28,29.35,570.31,3.36,1074.32,45.68,833.44,25.27,1417.33,98.42,1252.94,38.15,1104.85
1476576000,54.43,570.18,29.26,570.2,3.33,1074.24,45.68,833.44,25.23,1417.25,97.91,1252.59,37.21,1103.9
1476662400,54.38,570.15,29.24,570.17,3.35,1072.41,45.76,833.45,25.2,1417.18,97.37,1252.22,36.32,1102.94
1476748800,54.34,570.11,29.21,570.13,3.35,1072.46,45.87,833.57,25.09,1416.89,96.72,1251.79,35.52,1102.05
1476835200,54.29,570.08,29.18,570.1,3.35,1072.5,46.01,833.73,24.95,1416.57,96.11,1251.37,34.96,1101.24
1476921600,54.26,570.06,29.16,570.08,3.36,1072.52,46.19,833.96,24.76,1416.1,95.61,1251.03,34.48,1100.68
1477008000,54.24,570.05,29.16,570.07,3.44,1072.55,46.28,834.23,24.58,1415.64,95.16,1250.72,33.85,1100.19
1477094400,54.08,569.93,29.07,569.97,3.59,1072.96,46.28,834.37,24.49,1415.41,94.73,1250.43,33.29,1099.53
1477180800,53.82,569.73,28.92,569.77,3.63,1073.73,46.28,834.37,24.45,1415.33,94.09,1250,32.59,1098.92
1477267200,53.54,569.53,28.75,569.55,3.65,1073.85,46.38,834.37,24.43,1415.28,93.38,1249.51,31.86,1098.17
1477353600,53.27,569.33,28.59,569.34,3.66,1073.94,46.47,834.52,24.28,1414.9,92.65,1249.02,31.35,1097.38
1477440000,52.99,569.12,28.43,569.13,3.7,1074.01,46.64,834.65,24.08,1414.43,91.93,1248.53,30.99,1096.83
1477526400,52.84,569.01,28.35,569.02,3.8,1074.22,46.84,834.93,23.94,1414.07,91.46,1248.21,30.66,1096.44
1477612800,52.66,568.87,28.24,568.89,3.88,1074.73,47.03,835.22,23.82,1413.77,90.89,1247.81,30.36,1096.09
1477699200,52.41,568.69,28.1,568.7,3.95,1075.09,47.27,835.51,23.64,1413.3,90.18,1247.31,29.97,1095.76
1477785600,52.19,568.52,27.98,568.54,4.03,1075.43,47.36,835.86,23.45,1412.83,89.49,1246.82,29.59,1095.34
1477872000,51.95,568.34,27.84,568.36,4.09,1075.76,47.39,836,23.35,1412.57,88.89,1246.39,29.28,1094.93
1477958400,51.69,568.15,27.69,568.17,4.16,1076.05,47.54,836.04,23.33,1412.52,88.39,1246.04,29.04,1094.56
1478044800,51.44,567.97,27.57,568.01,4.22,1076.36,47.63,836.26,23.31,1412.46,87.89,1245.68,28.94,1094.27
1478131200,51.19,567.78,27.43,567.83,4.28,1076.64,47.58,836.4,23.29,1412.42,87.42,1245.34,28.21,1094.16
1478217600,50.93,567.59,27.29,567.64,4.32,1076.88,47.5,836.32,23.27,1412.36,86.96,1245.02,27.61,1093.3
1478304000,50.67,567.4,27.14,567.44,4.36,1077.09,47.42,836.21,23.24,1412.28,86.41,1244.62,27.02,1092.6
1478390400,50.41,567.2,26.99,567.25,4.4,1077.29,47.47,836.09,23.22,1412.22,85.79,1244.18,26.38,1091.91
1478476800,50.15,567.01,26.84,567.06,4.43,1077.43,47.5,836.16,23.11,1411.96,85.1,1243.69,25.65,1091.15
1478563200,49.92,566.84,26.7,566.88,4.47,1077.6,47.48,836.2,23.04,1411.78,84.39,1243.19,24.89,1090.29
1478649600,49.73,566.69,26.57,566.71,4.5,1077.76,47.44,836.17,23.02,1411.72,83.74,1242.71,24.15,1089.34
1478736000,49.57,566.58,26.46,566.57,4.54,1077.92,47.42,836.12,22.99,1411.64,83.1,1242.24,23.39,1088.38
1478822400,49.52,566.54,26.43,566.53,4.57,1078.06,47.39,836.08,22.96,1411.57,82.29,1241.63,22.61,1087.4
1478908800,49.45,566.49,26.39,566.48,4.6,1078.2,47.33,836.04,22.93,1411.5,81.48,1241.03,21.83,1086.39
1478995200,49.39,566.45,26.36,566.44,4.61,1078.34,47.19,835.95,22.91,1411.44,80.66,1240.41,21.18,1085.39
1479081600,49.34,566.41,26.33,566.4,4.71,1078.42,47.21,835.74,22.84,1411.25,79.86,1239.81,20.67,1084.5
1479168000,49.49,566.52,26.42,566.52,5.14,1078.78,47.3,835.77,22.62,1410.69,79.18,1239.31,20.19,1083.77
1479254400,49.58,566.59,26.47,566.58,5.5,1080.77,47.31,835.9,22.39,1410.11,78.57,1238.85,19.77,1083.09
1479340800,49.59,566.59,26.47,566.58,5.7,1082.27,47.31,835.92,22.15,1409.49,77.93,1238.38,19.45,1082.49
1479427200,49.57,566.58,26.46,566.57,5.86,1083.17,47.31,835.93,21.89,1408.82,77.36,1237.95,19.21,1082.04
1479513600,49.56,566.57,26.46,566.56,6.01,1083.85,47.33,835.93,21.64,1408.14,76.83,1237.53,18.99,1081.7
1479600000,49.56,566.57,26.46,566.57,6.15,1084.5,47.37,835.95,21.4,1407.5,76.36,1237.16,18.7,1081.39
1479686400,49.53,566.55,26.44,566.54,6.27,1084.97,47.53,836.01,21.15,1406.82,75.86,1236.77,18.48,1080.97
1479772800,49.49,566.52,26.42,566.51,6.37,1085.44,47.48,836.25,20.89,1406.13,75.35,1236.37,18.33,1080.65
1479859200,49.45,566.49,26.4,566.48,6.47,1085.86,47.33,836.18,20.69,1405.59,74.92,1236.03,18.22,1080.44
1479945600,49.44,566.48,26.39,566.47,6.58,1086.26,47.18,835.94,20.5,1405.08,74.52,1235.72,18.1,1080.29
1480032000,49.42,566.46,26.38,566.46,6.72,1086.7,47.07,835.73,20.3,1404.55,74.11,1235.4,18.02,1080.12
1480118400,49.4,566.45,26.37,566.44,6.88,1087.26,46.89,835.56,20.11,1404.04,73.76,1235.13,18.15,1080.01
1480204800,49.38,566.44,26.36,566.43,7.06,1087.93,46.65,835.3,19.93,1403.54,73.45,1234.88,18.55,1080.19
1480291200,49.38,566.44,26.35,566.43,7.24,1088.59,46.6,834.93,19.84,1403.28,73.27,1234.74,19.05,1080.76
1480377600,49.59,566.59,26.51,566.63,7.64,1089.28,46.67,834.86,20,1403.75,73.22,1234.7,19.95,1081.47
1480464000,49.78,566.73,26.69,566.86,8.47,1090.89,46.92,834.96,20.35,1404.68,73.6,1235,21.19,1082.75
1480550400,50.22,567.06,27.19,567.52,9.22,1094.09,46.95,835.34,20.71,1405.65,74.77,1235.91,22.43,1084.51
1480636800,50.49,567.26,27.49,567.9,9.62,1096.82,46.89,835.39,20.77,1405.8,75.66,1236.61,23.44,1086.16
1480723200,50.73,567.44,27.6,568.04,9.87,1098.08,46.81,835.3,20.68,1405.58,76.2,1237.04,24.26,1087.47
1480809600,50.95,567.6,27.65,568.11,10.09,1098.94,46.73,835.18,20.56,1405.25,76.58,1237.34,24.95,1088.53
1480896000,51.12,567.73,27.69,568.17,10.26,1100.46,46.62,835.06,20.41,1404.83,76.89,1237.58,25.58,1089.42
1480982400,51.28,567.85,27.74,568.23,10.36,1101.03,46.52,834.89,20.24,1404.39,77.14,1237.78,26.21,1090.21
1481068800,51.44,567.96,27.82,568.34,10.38,1100.41,46.46,834.73,20.08,1403.95,77.37,1237.95,26.79,1090.95
1481155200,51.57,568.06,27.95,568.51,10.45,1102.01,46.56,834.64,19.9,1403.45,77.5,1238.05,27.23,1091.64
1481241600,51.7,568.16,27.97,568.53,10.44,1102.39,46.68,834.8,19.71,1402.92,77.47,1238.03,27.39,1092.15
1481328000,51.78,568.22,27.97,568.53,10.43,1102.32,46.82,834.98,19.51,1402.37,77.56,1238.1,27.5,1092.34
1481414400,51.87,568.28,27.99,568.55,10.44,1102.13,46.94,835.2,19.31,1401.8,77.65,1238.17,27.57,1092.47
1481500800,51.98,568.37,28.06,568.65,10.43,1101.8,46.93,835.37,19.23,1401.57,77.75,1238.25,27.56,1092.55
1481587200,52.05,568.42,28.1,568.7,10.38,1101.28,46.84,835.35,19.28,1401.7,77.84,1238.31,27.52,1092.54
1481673600,52.1,568.46,28.13,568.74,10.36,1101.2,46.81,835.23,19.3,1401.78,77.95,1238.39,27.41,1092.49
1481760000,52.14,568.49,28.14,568.75,10.2,1100.9,46.78,835.17,19.34,1401.87,77.94,1238.39,27.23,1092.36
1481846400,52.17,568.51,28.13,568.74,9.9,1100.16,46.77,835.13,19.36,1401.93,77.92,1238.37,27.09,1092.15
1481932800,52.31,568.62,28.35,569.02,10.41,1098.92,46.99,835.11,19.4,1402.06,77.98,1238.41,27.73,1091.99
1482019200,52.64,568.86,28.97,569.82,11.09,1100.84,47.15,835.45,19.78,1403.13,79.31,1239.41,29.09,1092.74
1482105600,53.19,569.27,29.7,570.73,11.36,1104.33,47.09,835.68,20.19,1404.26,80.84,1240.55,29.75,1094.34
1482192000,53.76,569.69,29.86,570.93,11.52,1103.49,46.97,835.6,20.36,1404.71,81.82,1241.28,30.4,1095.1
1482278400,54.26,570.06,29.99,571.08,11.6,1104.92,46.79,835.41,20.51,1405.11,82.25,1241.6,31.23,1095.81
1482364800,54.7,570.36,30.13,571.26,11.55,1105.15,46.63,835.15,20.64,1405.46,82.84,1242.04,31.86,1096.71
1482451200,55.1,570.64,30.3,571.46,11.47,1104.97,46.64,834.91,20.74,1405.73,83.1,1242.23,32.27,1097.38
1482537600,55.49,570.92,30.52,571.73,11.4,1104.63,46.67,834.93,20.86,1406.04,83.31,1242.39,32.63,1097.82
1482624000,55.87,571.18,30.72,571.98,11.28,1104.39,46.67,834.96,20.96,1406.33,83.51,1242.54,33,1098.22
1482710400,56.24,571.43,30.89,572.18,11.16,1103.94,46.61,834.97,21.07,1406.62,83.64,1242.64,33.26,1098.61
1482796800,56.59,571.68,31.11,572.45,11.08,1103.78,46.69,834.88,21.18,1406.91,83.89,1242.83,33.78,1098.88
1482883200,56.94,571.92,31.32,572.71,10.99,1103.56,46.8,835,21.29,1407.19,84.23,1243.07,34.04,1099.46
1482969600,57.37,572.22,31.51,572.94,10.88,1103.21,46.83,835.16,21.41,1407.51,84.55,1243.3,34.24,1099.73
1483056000,57.77,572.5,31.68,573.15,10.74,1102.82,46.82,835.21,21.5,1407.77,84.8,1243.48,34.29,1099.95
1483142400,58.12,572.74,31.84,573.34,10.6,1102.2,46.82,835.2,21.58,1407.99,84.98,1243.61,34.63,1100
1483228800,58.45,572.97,32.01,573.55,10.43,1101.66,46.81,835.19,21.66,1408.2,85.14,1243.72,34.85,1100.35
1483315200,58.76,573.19,32.17,573.74,10.28,1101.06,46.82,835.17,21.74,1408.41,85.28,1243.82,35.07,1100.56
1483401600,59.18,573.47,32.49,574.14,10.48,1100.95,46.94,835.19,21.85,1408.71,85.55,1244.01,35.77,1100.79
1483488000,59.67,573.81,33.06,574.82,10.56,1101.5,47.02,835.38,22.07,1409.27,86.07,1244.38,36.46,1101.49
1483574400,60.14,574.14,33.38,575.21,10.54,1101.68,47.07,835.5,22.24,1409.72,86.53,1244.71,36.95,1102.19
1483660800,60.6,574.46,33.61,575.47,10.39,1101.64,47.08,835.57,22.36,1410.04,86.86,1244.95,37.27,1102.69
1483747200,61.02,574.75,33.8,575.68,10.21,1101.13,47.08,835.59,22.45,1410.26,87.09,1245.11,37.48,1103.01
1483833600,61.4,575.02,33.94,575.85,10.02,1100.53,46.96,835.58,22.53,1410.46,87.26,1245.23,37.77,1103.22
1483920000,61.78,575.26,34.07,576,9.84,1099.86,46.47,835.4,22.59,1410.62,87.44,1245.36,38.2,1103.52
1484006400,62.15,575.5,34.21,576.16,9.71,1099.24,46.1,834.66,22.66,1410.8,87.67,1245.52,38.48,1103.94
1484092800,62.3,575.06,34.3,575.72,9.8,1097.61,46.21,833.47,22.69,1409.48,87.61,1244.32,39.23,1103.07
1484179200,62.68,575.36,34.64,576.16,10.24,1097.89,46.62,833.71,22.94,1410.2,88.58,1245.11,41.22,1103.9
1484265600,63.29,576.24,35.32,577.43,10.42,1100.69,46.76,834.89,23.51,1412.98,90.71,1247.69,42.44,1106.88
1484352000,63.66,576.48,35.66,577.82,10.5,1101.3,46.86,835.11,23.8,1413.72,91.86,1248.48,43.36,1108.04
1484438400,64.04,576.73,35.9,578.09,10.49,1101.51,46.99,835.25,24.01,1414.24,92.7,1249.06,44.03,1108.92
1484524800,64.42,576.98,36.06,578.28,10.54,1101.47,46.99,835.45,24.1,1414.48,93.32,1249.47,44.71,1109.56
1484611200,64.83,577.24,36.23,578.47,10.59,1101.58,46.9,835.44,24.25,1414.84,94,1249.94,45.51,1110.19
1484697600,65.21,577.49,36.45,578.73,10.69,1101.82,46.96,835.31,24.43,1415.27,94.86,1250.52,46.25,1110.91
1484784000,65.51,577.68,36.6,578.9,10.75,1102.14,47.12,835.4,24.61,1415.73,95.63,1251.05,46.96,1111.58
1484870400,65.81,577.87,36.71,579.02,10.76,1102.34,47.12,835.64,24.78,1416.14,96.36,1251.54,47.74,1112.21
1484956800,66.08,578.05,36.8,579.13,10.78,1102.37,47.09,835.63,24.95,1416.56,96.97,1251.95,48.51,1112.92
1485043200,66.36,578.23,36.9,579.24,10.81,1102.44,46.99,835.6,25.2,1417.18,97.52,1252.33,49.24,1113.61
1485129600,66.74,578.48,37.06,579.43,10.87,1102.56,47.08,835.45,25.55,1418.03,98.15,1252.76,50.03,1114.27
1485216000,67.12,578.72,37.36,579.76,10.89,1102.8,47.34,835.58,25.95,1419,98.89,1253.25,50.73,1114.97
1485302400,67.29,578.84,37.56,580,10.93,1102.89,47.6,835.97,26.18,1419.56,99.34,1253.54,51.35,1115.57
1485388800,67.42,578.93,37.75,580.21,11,1103.02,47.73,836.36,26.4,1420.07,99.94,1253.96,52.16,1116.14
1485475200,67.55,579.01,37.93,580.39,11,1103.26,47.72,836.54,26.6,1420.55,100.59,1254.35,52.92,1116.81
1485561600,67.67,579.08,38,580.47,10.96,1103.28,47.69,836.53,26.77,1420.94,101.12,1254.7,53.59,1117.46
1485648000,67.8,579.17,38.04,580.52,10.88,1103.14,47.69,836.49,26.91,1421.27,101.59,1255,54.17,1118.03
1485734400,67.91,579.24,38.05,580.53,10.74,1102.85,47.66,836.49,26.98,1421.44,102.02,1255.29,54.66,1118.52
1485820800,68.02,579.31,38.05,580.53,10.65,1102.39,47.59,836.44,27.06,1421.64,102.4,1255.53,55.14,1118.94
1485907200,68.07,579.34,38.01,580.48,10.5,1102.04,47.39,836.35,27.17,1421.9,102.59,1255.66,55.39,1119.35
1485993600,67.88,578.07,37.85,579.15,10.38,1099.42,47.5,834.62,27.17,1419.17,102.56,1253.21,55.96,1117.22
1486080000,68.15,579.39,37.95,580.41,10.2,1101.1,47.4,836.2,27.3,1422.2,103.24,1256.08,56.28,1120.06
1486166400,68.16,579.4,37.9,580.36,10.04,1100.52,47.29,836.05,27.37,1422.37,103.52,1256.26,56.61,1120.32
1486252800,68.15,579.39,37.85,580.31,9.9,1099.99,47.25,835.9,27.44,1422.54,103.78,1256.43,56.94,1120.59
1486339200,68.16,579.4,37.82,580.27,9.73,1099.48,47.22,835.83,27.49,1422.64,103.94,1256.54,57.32,1120.86
1486425600,68.16,579.4,37.8,580.26,9.83,1098.75,47.18,835.78,27.5,1422.68,104.06,1256.61,57.99,1121.17
1486512000,68.19,579.42,37.86,580.32,10.02,1099.04,47.2,835.73,27.6,1422.91,104.56,1256.94,58.92,1121.72
1486598400,68.28,579.48,37.95,580.42,10.04,1099.66,47.3,835.77,27.73,1423.23,105.13,1257.31,59.52,1122.49
1486684800,68.35,579.52,37.89,580.35,10.04,1099.83,47.27,835.91,27.77,1423.31,105.42,1257.5,60.12,1122.97
1486771200,68.43,579.57,37.82,580.28,10.03,1099.86,47.22,835.86,27.83,1423.46,105.84,1257.77,60.79,1123.46
1486857600,68.55,579.65,37.83,580.29,9.98,1099.84,47.26,835.78,27.94,1423.71,106.34,1258.09,61.38,1124.02
1486944000,68.56,579.66,37.87,580.34,9.93,1099.66,47.32,835.85,27.98,1423.81,106.66,1258.29,61.87,1124.49
1487030400,68.52,579.63,37.94,580.41,9.87,1099.47,47.25,835.94,27.97,1423.78,106.96,1258.48,62.36,1124.9
1487116800,68.53,579.64,37.96,580.43,9.81,1099.23,47.3,835.84,27.99,1423.83,107.18,1258.62,62.81,1125.29
1487203200,68.55,579.65,37.9,580.37,9.79,1099.36,47.34,835.91,28,1423.86,107.4,1258.76,63.21,1125.64
1487289600,68.58,579.67,37.74,580.19,9.79,1098.38,47.27,835.96,27.98,1423.81,107.64,1258.91,63.59,1125.96
1487376000,68.57,579.66,37.63,580.07,10.01,1098.33,47.22,835.87,28,1423.84,108,1259.13,64.11,1126.26
1487462400,68.55,579.65,37.63,580.08,10.4,1099.08,47.21,835.79,28.09,1424.06,108.43,1259.4,64.84,1126.66
1487548800,68.57,579.66,37.73,580.18,10.69,1100.55,47.07,835.78,28.21,1424.33,108.99,1259.75,65.5,1127.23
1487635200,68.62,579.7,37.77,580.22,10.96,1101.65,46.84,835.56,28.3,1424.53,109.48,1260.06,66.14,1127.75
1487721600,68.72,579.76,37.83,580.29,11.58,1103.07,46.88,835.22,28.37,1424.69,109.92,1260.33,66.94,1128.25
1487808000,68.83,579.84,38,580.47,13.23,1105.17,47.23,835.29,28.43,1424.83,110.52,1260.71,68.36,1128.88
1487894400,69.08,580,38.59,581.11,15.24,1109.98,47.41,835.8,28.72,1425.49,111.83,1261.52,71.37,1129.99
1487980800,69.55,580.29,39.71,582.32,17.6,1116.92,47.54,836.07,29.57,1427.41,114.19,1262.99,75.88,1132.28
1488067200,70.37,580.8,40.81,583.5,18.46,1124.54,47.48,836.27,30.5,1429.51,116.95,1264.66,78.42,1135.65
1488153600,71.38,581.42,40.84,583.53,18.48,1126.58,47.33,836.18,30.92,1430.41,118.7,1265.71,80.25,1137.49
1488240000,72.26,581.97,40.67,583.35,18.46,1126.92,47.36,835.96,31.02,1430.64,119.96,1266.47,81.71,1138.81
1488326400,72.91,582.31,40.56,583.17,18.43,1126.86,47.29,835.99,30.87,1430.31,120.72,1266.93,82.95,1139.86
1488412800,73.23,582.57,40.29,582.94,18.36,1126.8,47.08,835.9,30.93,1430.45,121.38,1267.33,83.96,1140.73
1488499200,73.32,582.63,40.18,582.82,18.27,1126.62,47.06,835.59,31.08,1430.77,121.8,1267.58,84.76,1141.43
1488585600,73.28,582.6,40.05,582.69,18.21,1126.4,47.07,835.54,30.98,1430.54,122.05,1267.73,85.35,1141.98
1488672000,73.14,582.51,39.96,582.59,18.16,1126.2,47.14,835.56,30.8,1430.15,122.16,1267.8,85.84,1142.39
1488758400,73,582.43,40.04,582.67,18.15,1126.04,47.24,835.66,30.7,1429.93,122.31,1267.89,86.04,1142.73
1488844800,72.99,582.42,40.21,582.86,18.16,1126.01,47.31,835.82,30.81,1430.18,122.61,1268.07,86.32,1142.87
1488931200,73.02,582.44,40.34,582.99,18.18,1126.05,47.39,835.93,30.99,1430.56,122.86,1268.21,86.51,1143.06
1489017600,73.1,582.49,40.35,583.01,18.15,1126.09,47.43,836.04,31.13,1430.88,123.08,1268.34,86.56,1143.19
1489104000,73.23,582.57,40.34,582.99,18.09,1126,47.44,836.1,31.17,1430.95,123.41,1268.53,86.51,1143.23
1489190400,73.3,582.61,40.31,582.97,18.06,1125.82,47.44,836.12,31.02,1430.63,123.71,1268.71,86.38,1143.19
1489276800,73.34,582.64,40.3,582.95,18.02,1125.73,47.49,836.12,30.85,1430.27,123.89,1268.81,86.23,1143.11
1489363200,73.4,582.67,40.3,582.95,18.01,1125.64,47.7,836.19,30.72,1429.99,124.26,1269.03,86.24,1143
1489449600,73.69,582.85,40.45,583.11,17.98,1125.62,47.69,836.51,30.83,1430.21,124.58,1269.21,86.06,1143.01
1489536000,73.72,582.87,40.47,583.13,18.02,1125.52,47.49,836.49,30.88,1430.33,124.66,1269.25,86.31,1142.88
1489622400,73.69,582.86,40.49,583.15,18.01,1125.64,47.39,836.18,30.95,1430.49,124.75,1269.31,86.59,1143.05
1489708800,73.67,582.84,40.48,583.15,17.99,1125.64,47.31,836.05,30.9,1430.37,124.84,1269.36,86.84,1143.25
1489795200,73.67,582.84,40.46,583.13,17.98,1125.59,47.2,835.92,30.83,1430.22,124.88,1269.39,86.95,1143.42
1489881600,73.65,582.83,40.44,583.1,17.97,1125.53,47.11,835.76,30.89,1430.35,124.9,1269.4,86.96,1143.5
1489968000,73.62,582.81,40.44,583.1,17.97,1125.44,47.11,835.62,30.95,1430.49,125,1269.45,86.68,1143.51
1490054400,73.65,582.83,40.5,583.16,17.98,1125.45,47.02,835.62,31.02,1430.64,125.32,1269.64,85.91,1143.31
1490140800,73.69,582.85,40.43,583.09,17.96,1125.57,46.84,835.5,31.05,1430.7,125.42,1269.7,84.87,1142.77
1490227200,73.72,582.87,40.1,582.74,17.97,1125.5,46.62,835.21,31.08,1430.77,125.52,1269.76,83.84,1142.06
1490313600,73.72,582.88,39.86,582.47,18.05,1125.52,46.62,834.89,31.15,1430.91,125.66,1269.84,82.86,1141.35
1490400000,73.76,582.9,39.59,582.18,18.13,1125.73,46.67,834.9,31.21,1431.04,125.7,1269.86,82.25,1140.67
1490486400,73.82,582.94,39.4,581.98,18.34,1125.98,46.85,834.97,31.3,1431.24,126.02,1270.05,82.24,1140.25
1490572800,73.93,583,39.45,582.04,18.59,1126.64,47.22,835.24,31.48,1431.64,126.89,1270.55,83.29,1140.24
1490659200,74.01,583.05,39.83,582.44,18.82,1127.4,47.63,835.79,31.84,1432.4,128.55,1271.52,85.42,1140.97
1490745600,74.07,583.09,40.71,583.39,18.6,1128.05,47.87,836.4,32.32,1433.44,130.82,1272.83,87.41,1142.44
1490832000,74.16,583.14,41.56,584.31,18.5,1127.28,47.97,836.75,32.68,1434.22,132.66,1273.87,89.4,1143.82
1490918400,74.48,583.34,42.29,585.09,18.42,1126.99,48.04,836.9,32.88,1434.63,134.31,1274.79,92,1145.18
1491004800,74.81,583.55,42.75,585.56,18.38,1126.77,47.88,837.01,33.13,1435.16,135.77,1275.61,93.71,1146.9
1491091200,75.08,583.71,42.97,585.77,18.42,1126.67,47.72,836.77,33.43,1435.78,136.8,1276.19,94.92,1148.02
1491177600,75.37,583.9,43.05,585.85,18.88,1126.76,48.02,836.54,33.69,1436.33,137.68,1276.68,96.6,1148.81
1491264000,75.91,584.23,44.29,587.11,18.88,1128.08,48.19,836.98,34.52,1438.05,139.28,1277.58,98.21,1149.91
1491350400,76.38,584.52,45.93,588.75,18.96,1128.05,48.38,837.23,35.24,1439.54,141.08,1278.56,99.44,1150.93
1491436800,77.15,584.99,47.35,590.15,19.1,1128.27,48.71,837.52,35.47,1440.56,143.07,1279.64,101.38,1151.69
1491523200,79.13,586.18,47.93,590.7,18.61,1128.64,48.67,838,35.47,1440.83,145.41,1280.9,101.71,1152.89
1491609600,80.6,587.05,47.6,590.4,18.39,1127.28,48.46,837.94,35.47,1440.54,145.85,1281.14,101.57,1153.1
1491696000,81.25,587.44,47.38,590.19,18.24,1126.65,48.26,837.63,35.47,1440.42,145.66,1281.04,100.69,1153.01
1491782400,81.3,587.47,47.19,590.01,18.16,1126.25,48.12,837.34,35.47,1440.37,145.28,1280.83,99.64,1152.46
1491868800,81.22,587.42,47.01,589.83,18.12,1126.04,48,837.13,35.47,1440.33,144.85,1280.6,98.93,1151.81
1491955200,81.13,587.37,46.86,589.68,18.07,1125.93,47.9,836.95,35.47,1440.29,144.48,1280.4,98.4,1151.37
1492041600,80.91,587.24,46.73,589.55,18,1125.8,47.83,836.8,35.47,1440.19,144.24,1280.27,97.93,1151.04
1492128000,80.61,587.06,46.72,589.54,17.92,1125.58,47.87,836.7,35.45,1439.96,143.95,1280.11,97.5,1150.75
1492214400,80.31,586.88,46.66,589.48,17.86,1125.36,47.9,836.76,35.32,1439.7,143.67,1279.96,97.18,1150.48
1492300800,80.03,586.72,46.58,589.4,17.9,1125.17,47.88,836.81,35.19,1439.44,143.48,1279.86,97.3,1150.28
1492387200,79.74,586.54,46.56,589.38,18.25,1125.31,47.9,836.77,35.13,1439.31,143.35,1279.79,97.09,1150.36
1492473600,79.6,586.46,46.49,589.3,18.56,1126.3,47.97,836.8,35.03,1439.12,143.1,1279.65,96.86,1150.22
1492560000,79.68,586.5,46.33,589.15,18.87,1127.11,48.12,836.91,34.92,1438.88,142.71,1279.44,96.87,1150.08
1492646400,79.78,586.57,46.27,589.08,19.54,1128,48.49,837.12,34.84,1438.72,142.59,1279.38,97.86,1150.09
1492732800,79.94,586.66,46.51,589.33,19.71,1129.89,48.59,837.68,35.03,1439.1,143.14,1279.68,98.32,1150.7
1492819200,80,586.7,46.62,589.44,19.69,1130.37,48.7,837.83,35.25,1439.55,143.54,1279.89,98.31,1150.99
1492905600,80.07,586.73,46.65,589.47,19.7,1130.31,48.79,838,35.32,1439.69,143.84,1280.05,98.1,1150.99
1492992000,80.12,586.77,46.7,589.51,19.7,1130.3,48.74,838.12,35.35,1439.74,143.94,1280.11,97.83,1150.85
1493078400,80.22,586.83,46.86,589.68,19.77,1130.3,48.84,838.06,35.46,1440,143.97,1280.12,97.58,1150.69
1493164800,80.37,586.92,47.23,590.04,19.73,1130.5,49.03,838.2,35.47,1440.03,143.69,1279.97,97.29,1150.53
